trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,consider_skip_rus,trivial_return,decompose_move,parallel_execution,prepare_lookahead_angles,logical_se_interval,total_depth,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,fidelity_idle,n_cnot,n_cnot_teleportation,n_h,n_s,n_se_q,n_rz_seen
7,7,"(10, 10)",1,col_based,3,2,False,True,False,False,10,363.5,0.9954923688427945,0.997402360447538,0.99965504362291,0.9977465394790508,1.0,0.9988007179142514,0.9998400127673178,0.9994433549286885,400,752,400,0,2784,37
8,7,"(10, 10)",1,col_based,3,2,False,True,False,False,10,445.0,0.9948476239930018,0.9969084952091948,0.999411883406835,0.9974951386518374,1.0,0.9988007179142514,0.9998400127673178,0.9992908514937797,400,836,400,0,3547,45
9,7,"(10, 10)",1,col_based,3,2,False,True,False,False,10,429.0,0.9948334271243053,0.9968705431274161,0.9993018835878287,0.9975669609951267,1.0,0.9988007179142514,0.9998400127673178,0.9993146349014458,400,812,400,0,3428,45
0,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,448.5,0.9947754991524953,0.996846986849264,0.9992677375021668,0.99757893188844,0.99999854,0.9988007179142514,0.9998400127673178,0.9992800592097825,400,808,400,1,3601,26
1,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,429.0,0.9949017705274215,0.9969240725022782,0.9993300202653411,0.9975938957070923,0.99999854,0.9988007179142514,0.9998400127673178,0.9993296247348922,400,803,400,1,3353,23
2,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,483.0,0.9943894809796326,0.9965141744548713,0.9988891658123953,0.9976238240177782,0.99999854,0.9988007179142514,0.9998400127673178,0.999225899692892,400,793,400,1,3872,27
3,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,472.5,0.994559464710829,0.9966496380358632,0.9990789011285717,0.9975699537049877,0.99999854,0.9988007179142514,0.9998400127673178,0.9992608732149126,400,811,400,1,3697,26
4,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,408.5,0.9952800117700564,0.997265784141102,0.9996291116918766,0.997635795593453,1.0,0.9988007179142514,0.9998400127673178,0.9993670003655158,400,789,400,0,3166,24
5,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,550.5,0.9941476998615139,0.9963772878787963,0.9990142001505723,0.99736048569542,1.0,0.9988007179142514,0.9998400127673178,0.999120187174421,400,881,400,0,4401,25
6,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,459.5,0.9947764558482043,0.9968611040182076,0.9992818889533488,0.99757893188844,0.99999854,0.9988007179142514,0.9998400127673178,0.9992668687987384,400,808,400,1,3667,25
7,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,414.0,0.9950628379668942,0.9970433912147746,0.9993356960039921,0.9977076280644218,0.99999854,0.9988007179142514,0.9998400127673178,0.9993717973391101,400,765,400,1,3142,22
8,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,415.0,0.9949122262328449,0.9969024486817696,0.9993518551574525,0.9975490049244998,1.0,0.9988007179142514,0.9998400127673178,0.9993618036701055,400,818,400,0,3192,23
9,7,"(10, 10)",1,col_based,3,2,False,True,False,True,10,436.0,0.995233356436947,0.9972930321268402,0.9995724565111916,0.9977196006457527,1.0,0.9988007179142514,0.9998400127673178,0.9992928500776812,400,761,400,0,3537,23
0,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1192.0,0.9927252035963654,0.996201248852439,0.998630877029266,0.9975699537049877,0.9999970800021316,0.9988007179142514,0.9998400127673178,0.9978668781314199,400,811,400,2,10677,47
1,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1189.0,0.9932125128055914,0.9966886696803684,0.9990716098961719,0.9976148454302979,1.0,0.9988007179142514,0.9998400127673178,0.997868474719862,400,796,400,0,10669,43
2,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1178.0,0.9930515610201198,0.9964906823476732,0.9988581661967103,0.9976298097876583,1.0,0.9988007179142514,0.9998400127673178,0.9979049973780506,400,791,400,0,10486,46
3,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1124.0,0.9937234607960502,0.9970797547812568,0.999409660365882,0.9976687181673106,1.0,0.9988007179142514,0.9998400127673178,0.997990222112396,400,778,400,0,10059,40
4,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1068.0,0.9938352334998306,0.9970664661326303,0.9993948015926677,0.9976717111824442,0.99999854,0.9988007179142514,0.9998400127673178,0.9981157771921457,400,777,400,1,9430,42
5,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1368.0,0.9915427822575524,0.9953562349249776,0.9979454565153991,0.9974083602195242,0.9999970800021316,0.9988007179142514,0.9998400127673178,0.9975244689453718,400,865,400,2,12393,55
6,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1196.5,0.9935261792157201,0.9970058267068342,0.9995004637604572,0.9975041161619502,1.0,0.9988007179142514,0.9998400127673178,0.997866079838157,400,833,400,0,10681,42
7,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1183.5,0.9933468612475957,0.9968198997717047,0.9991356697355164,0.9976836833327692,0.99999854,0.9988007179142514,0.9998400127673178,0.9978720670531965,400,773,400,1,10651,45
8,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1210.0,0.9930969981334344,0.9966040435957664,0.9991141206428966,0.9974891536899829,0.99999854,0.9988007179142514,0.9998400127673178,0.9978371421385457,400,838,400,1,10826,48
9,7,"(10, 10)",1,seperate_region_row,5,0,True,False,False,False,10,1163.5,0.9934887860536048,0.9968937321343435,0.9993371211436103,0.9975549902454632,1.0,0.9988007179142514,0.9998400127673178,0.9979407230200155,400,816,400,0,10307,45
0,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1067.0,0.993660889821113,0.9969104967358874,0.9994138899596642,0.9974951386518374,1.0,0.9988007179142514,0.9998400127673178,0.9980968131706409,400,836,400,0,9525,42
1,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1112.0,0.9928813788511919,0.996232636996133,0.9986339201579674,0.9975968884977578,0.99999854,0.9988007179142514,0.9998400127673178,0.9979924176935194,400,802,400,1,10048,47
2,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1047.0,0.9932284075086514,0.9964267774706961,0.9987686005779692,0.9976567461965667,0.99999854,0.9988007179142514,0.9998400127673178,0.9981467192639335,400,782,400,1,9275,46
3,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1076.0,0.9934753986297771,0.9967317747142497,0.9991522455851451,0.99757893188844,0.99999854,0.9988007179142514,0.9998400127673178,0.9980894272808125,400,808,400,1,9562,44
4,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,997.5,0.9932844879003726,0.996374626983394,0.998738758978643,0.997635795593453,0.9999970800021316,0.9988007179142514,0.9998400127673178,0.9982553235458187,400,789,400,2,8731,47
5,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1230.5,0.9917947213788991,0.9953481284759775,0.9979403228000501,0.9974053679944436,0.9999970800021316,0.9988007179142514,0.9998400127673178,0.9977860541796209,400,866,400,2,11082,55
6,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1107.5,0.9932024167308389,0.996527253935767,0.9991046149274352,0.997420329209614,1.0,0.9988007179142514,0.9998400127673178,0.9980199626671219,400,861,400,0,9910,46
7,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1076.5,0.9935654216196919,0.9968198997717047,0.9991356697355164,0.9976836833327692,0.99999854,0.9988007179142514,0.9998400127673178,0.9980916230801875,400,773,400,1,9551,45
8,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1098.5,0.9933274233883467,0.9966040435957664,0.9991141206428966,0.9974891536899829,0.99999854,0.9988007179142514,0.9998400127673178,0.9980686672345537,400,838,400,1,9666,48
9,7,"(10, 10)",1,seperate_region_row,5,0,False,True,False,False,10,1045.0,0.9936879011769162,0.9968937321343435,0.9993371211436103,0.9975549902454632,1.0,0.9988007179142514,0.9998400127673178,0.9981407304009854,400,816,400,0,9305,45
0,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,478.5,0.994813461890397,0.9968967919534372,0.9992517106651722,0.9976447743694858,0.99999854,0.9988007179142514,0.9998400127673178,0.999268267773474,400,786,400,1,3660,25
1,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,373.5,0.9955537775250305,0.9974600965949881,0.9997249068152368,0.9977345665744554,1.0,0.9988007179142514,0.9998400127673178,0.9994471528210331,400,756,400,0,2765,21
2,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,392.5,0.9949353280621959,0.9968627923835023,0.9992371557134523,0.9976238240177782,1.0,0.9988007179142514,0.9998400127673178,0.99942476545331,400,793,400,0,2877,22
3,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,433.5,0.9950446587344622,0.9970510987929218,0.9993164393540603,0.9977345665744554,0.99999854,0.9988007179142514,0.9998400127673178,0.999345814007565,400,756,400,1,3272,25
4,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,415.0,0.9948929495103708,0.9968952954477714,0.999250210624387,0.9976447743694858,0.99999854,0.9988007179142514,0.9998400127673178,0.9993496115292534,400,786,400,1,3253,26
5,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,471.0,0.9941385439134479,0.9962085059938893,0.9988599543938629,0.9973455253778969,1.0,0.9988007179142514,0.9998400127673178,0.9992802590658343,400,886,400,0,3600,25
6,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,406.0,0.9950327521983927,0.9970008826753273,0.9993560472752933,0.9976447743694858,0.99999854,0.9988007179142514,0.9998400127673178,0.9993841896274688,400,786,400,1,3080,23
7,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,374.0,0.995125680735692,0.9970547102877163,0.9993425840172147,0.9977106211962854,1.0,0.9988007179142514,0.9998400127673178,0.9994235661441911,400,764,400,0,2883,24
8,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,374.0,0.9954757933823905,0.9973813646966923,0.9996340004521096,0.9977465394790508,1.0,0.9988007179142514,0.9998400127673178,0.9994477524895647,400,752,400,0,2762,21
9,7,"(10, 10)",1,col_based,5,2,False,False,True,True,10,483.5,0.9945931536417844,0.9966812050664356,0.9990460644899386,0.997635795593453,0.9999970800021316,0.9988007179142514,0.9998400127673178,0.9992630715914719,400,789,400,2,3686,25
0,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,383.0,0.9948727698261886,0.9968042995246115,0.9993344077763364,0.9974682066062802,1.0,0.9988007179142514,0.9998400127673178,0.9994205678776902,400,845,400,0,2898,42
1,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,371.0,0.9950299543394291,0.9969583995444307,0.9993569749104855,0.9975998812974016,1.0,0.9988007179142514,0.9998400127673178,0.9994239659137375,400,801,400,0,2881,40
2,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,345.0,0.995477111083857,0.9973563543625937,0.999692904434024,0.9976627321639807,1.0,0.9988007179142514,0.9998400127673178,0.9994741382611605,400,780,400,0,2630,37
3,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,434.5,0.9943761844037237,0.99644444911084,0.9987817792628767,0.9976627321639807,0.9999970800021316,0.9988007179142514,0.9998400127673178,0.9992824574850424,400,780,400,2,3589,48
4,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,393.5,0.9949842680794119,0.9969622722307895,0.9993083517941324,0.9976537532263282,0.99999854,0.9988007179142514,0.9998400127673178,0.9993741958345419,400,783,400,1,3130,43
5,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,454.0,0.993773833799582,0.9958808792509823,0.9984250776242858,0.997453244672953,0.99999854,0.9988007179142514,0.9998400127673178,0.9992422871336628,400,850,400,1,3790,50
6,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,388.0,0.9950302612125088,0.996984229484393,0.999490806334686,0.9974921461664215,1.0,0.9988007179142514,0.9998400127673178,0.9993983809851394,400,837,400,0,3009,42
7,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,339.5,0.9955349768322475,0.997402360447538,0.99965504362291,0.9977465394790508,1.0,0.9988007179142514,0.9998400127673178,0.9994861320239817,400,752,400,0,2570,37
8,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,420.5,0.9948836381324448,0.9969084952091948,0.999411883406835,0.9974951386518374,1.0,0.9988007179142514,0.9998400127673178,0.9993270264809857,400,836,400,0,3366,45
9,7,"(10, 10)",1,col_based,5,2,False,True,False,False,10,405.0,0.9948722263884249,0.9968705431274161,0.9993018835878287,0.9975669609951267,1.0,0.9988007179142514,0.9998400127673178,0.9993536089360942,400,812,400,0,3233,45
0,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,415.5,0.9948566761533227,0.996846986849264,0.9992677375021668,0.99757893188844,0.99999854,0.9988007179142514,0.9998400127673178,0.9993616037977447,400,808,400,1,3193,26
1,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,387.0,0.9953820492584545,0.9973089827683153,0.9997114007343426,0.9975968884977578,1.0,0.9988007179142514,0.9998400127673178,0.9994261646491011,400,802,400,0,2870,20
2,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,435.0,0.9945411061516524,0.996588785303408,0.9989819360208878,0.9976058669236247,0.99999854,0.9988007179142514,0.9998400127673178,0.9993034426390921,400,799,400,1,3484,27
3,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,443.5,0.9945841300938705,0.9966496380358632,0.9990789011285717,0.9975699537049877,0.99999854,0.9988007179142514,0.9998400127673178,0.9992856551943425,400,811,400,1,3573,26
4,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,371.5,0.9953419201183108,0.997265784141102,0.9996291116918766,0.997635795593453,1.0,0.9988007179142514,0.9998400127673178,0.9994291629323924,400,789,400,0,2855,24
5,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,490.0,0.9942508977589606,0.9963772878787963,0.9990142001505723,0.99736048569542,1.0,0.9988007179142514,0.9998400127673178,0.9992239012428912,400,881,400,0,3882,25
6,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,420.0,0.9948598216165203,0.9968611040182076,0.9992818889533488,0.99757893188844,0.99999854,0.9988007179142514,0.9998400127673178,0.9993506108794645,400,808,400,1,3248,25
7,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,387.0,0.9950877148512915,0.9970433912147746,0.9993356960039921,0.9977076280644218,0.99999854,0.9988007179142514,0.9998400127673178,0.9993967819488491,400,765,400,1,3017,22
8,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,374.0,0.9950021703725073,0.9969024486817696,0.9993518551574525,0.9975490049244998,1.0,0.9988007179142514,0.9998400127673178,0.9994521500697903,400,818,400,0,2740,23
9,7,"(10, 10)",1,col_based,5,2,False,True,False,True,10,405.5,0.9953008355527796,0.9972930321268402,0.9995724565111916,0.9977196006457527,1.0,0.9988007179142514,0.9998400127673178,0.9993606044365407,400,761,400,0,3198,23
0,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,486.0,0.9998595774112425,0.9998905389860441,0.9999262442656947,0.999964292086686,1.0,0.9999826869130942,0.9999976915713669,0.9999886562887346,64,132,64,0,629,27
1,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,435.0,0.9999145308467582,0.9999440333997612,0.9999764944287935,0.9999675382079347,1.0,0.9999826869130942,0.9999976915713669,0.9999901170774024,64,120,64,0,548,25
2,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,513.0,0.9998376284085607,0.9998695269811029,0.9999030675632696,0.9999664561663477,1.0,0.9999826869130942,0.9999976915713669,0.9999877184996034,64,124,64,0,681,29
3,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,415.0,0.9999156867492947,0.9999450270337374,0.9999766765556509,0.9999683497398935,1.0,0.9999826869130942,0.9999976915713669,0.9999902793873862,64,117,64,0,539,21
4,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,468.0,0.9999045292515845,0.9999352397500086,0.9999682415148944,0.9999669971869949,1.0,0.9999826869130942,0.9999976915713669,0.999988908770574,64,122,64,0,615,25
5,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,450.0,0.999872140859164,0.9999020929826877,0.9999350936536008,0.9999669971869949,1.0,0.9999826869130942,0.9999976915713669,0.9999896662164748,64,122,64,0,573,26
6,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,416.0,0.9999096574358827,0.9999389795098897,0.9999714403748584,0.9999675382079347,1.0,0.9999826869130942,0.9999976915713669,0.9999902974218304,64,120,64,0,538,27
7,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,491.0,0.9995620784335644,0.9995932651507012,0.9996277393248142,0.9999656446359257,0.9999998683472798,0.9999826869130942,0.9999976915713669,0.9999884218413694,64,127,64,1,642,33
8,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,501.0,0.9997737974273834,0.9998054775901191,0.9998387455480129,0.9999667266766347,1.0,0.9999826869130942,0.9999976915713669,0.9999879349124018,64,123,64,0,669,35
9,9,"(4, 4)",1,seperate_region_row,1,0,True,False,False,False,10,415.0,0.9999175353672051,0.9999468035712488,0.9999800762316842,0.9999667266766347,1.0,0.9999826869130942,0.9999976915713669,0.9999903515251651,64,123,64,0,535,22
0,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,435.0,0.9998610740755784,0.9998905389860441,0.9999262442656947,0.999964292086686,1.0,0.9999826869130942,0.9999976915713669,0.9999901531462854,64,132,64,0,546,27
1,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,403.0,0.9999155046334445,0.9999440333997612,0.9999764944287935,0.9999675382079347,1.0,0.9999826869130942,0.9999976915713669,0.9999910909376998,64,120,64,0,494,25
2,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,480.0,0.9998384578666951,0.9998695269811029,0.9999030675632696,0.9999664561663477,1.0,0.9999826869130942,0.9999976915713669,0.9999885480822515,64,124,64,0,635,29
3,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,377.0,0.9999166785702231,0.9999450270337374,0.9999766765556509,0.9999683497398935,1.0,0.9999826869130942,0.9999976915713669,0.9999912712823035,64,117,64,0,484,21
4,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,438.5,0.999904974885695,0.9999348378255682,0.9999678395771889,0.9999669971869949,1.0,0.9999826869130942,0.9999976915713669,0.9999897563886441,64,122,64,0,568,25
5,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,405.5,0.9998731506692307,0.9999020929826877,0.9999350936536008,0.9999669971869949,1.0,0.9999826869130942,0.9999976915713669,0.999990676145235,64,122,64,0,517,26
6,9,"(4, 4)",1,seperate_region_row,1,0,False,True,False,False,10,403.5,0.9999098197328069,0.9999389795098897,0.9999714403748584,0.9999675382079347,1.0,0.9999826869130942,0.9999976915713669,0.9999904597318434,64,120,64,0,529,27
